2026-01-09 09:33:33 | INFO     | log_config      | 全局日志配置初始化完成
2026-01-09 09:42:23 | INFO     | main_window     | 「pyd」的主窗口已初始化，默认算法：SHERPA
2026-01-09 09:42:23 | DEBUG    | main_window     | 用户「pyd」数据状态：当前样本数 0，SHERPA 算法需要 3 个，状态 不足
2026-01-09 09:42:23 | DEBUG    | main_window     | 用户「pyd」模型状态：SHERPA=未训练，ECAPA=未训练
2026-01-09 09:42:24 | INFO     | train_count_setting | 用户「pyd」的训练音频数量设置窗口初始化完成，SHERPA算法最低要求3条
2026-01-09 09:42:24 | INFO     | main_window     | 用户「pyd」打开了训练音频数量设置窗口
2026-01-09 09:42:26 | SUCCESS  | train_count_setting | 用户「pyd」确认训练音频数量：3条（SHERPA算法最低要求3条）
2026-01-09 09:42:26 | INFO     | train_data_window | 用户「pyd」的训练数据采集窗口初始化完成，采集数量：3条，训练素材已随机打乱
2026-01-09 09:42:26 | DEBUG    | train_data_window | 用户「pyd」刷新训练音频列表，当前已录制 0 个训练文件
2026-01-09 09:42:27 | INFO     | train_data_window | 用户「pyd」开始录制训练音频（第 1 条），保存路径：../voice_dataset\pyd\train_1_1767922947.wav，录制时长：4 秒
2026-01-09 09:42:27 | INFO     | audio_recorder  | 音频录制线程初始化完成
  保存路径：../voice_dataset\pyd\train_1_1767922947.wav
  录制时长：4 秒
  采样率：16000 Hz
  声道数：1
  采样格式：8（paInt16对应16位深度）
2026-01-09 09:42:27 | INFO     | audio_recorder  | 开始初始化PyAudio实例并创建音频输入流
2026-01-09 09:42:27 | DEBUG    | audio_recorder  | PyAudio实例初始化成功，音频流已打开（数据块大小：1024）
2026-01-09 09:42:27 | INFO     | audio_recorder  | 开始音频采集，总数据块数：62，预计录制4秒
2026-01-09 09:42:28 | DEBUG    | audio_recorder  | 音频采集进度：1%（第1/62个数据块），剩余4.0秒
2026-01-09 09:42:28 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余4.0秒
2026-01-09 09:42:28 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.9秒
2026-01-09 09:42:28 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.9秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.8秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.7秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.7秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.6秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.6秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.5秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.4秒
2026-01-09 09:42:29 | DEBUG    | audio_recorder  | 音频采集进度：17%（第11/62个数据块），剩余3.4秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.4秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.3秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.2秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.2秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.1秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.0秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余3.0秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.9秒
2026-01-09 09:42:29 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.8秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.8秒
2026-01-09 09:42:30 | DEBUG    | audio_recorder  | 音频采集进度：33%（第21/62个数据块），剩余2.7秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.7秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.7秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.6秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.5秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.5秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.4秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.3秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.3秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.2秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.1秒
2026-01-09 09:42:30 | DEBUG    | audio_recorder  | 音频采集进度：50%（第31/62个数据块），剩余2.1秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.1秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.0秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余2.0秒
2026-01-09 09:42:30 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.9秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.8秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.8秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.7秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.6秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.6秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.5秒
2026-01-09 09:42:31 | DEBUG    | audio_recorder  | 音频采集进度：66%（第41/62个数据块），剩余1.4秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.4秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.4秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.3秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.2秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.2秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.1秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.1秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余1.0秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.9秒
2026-01-09 09:42:31 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.9秒
2026-01-09 09:42:32 | DEBUG    | audio_recorder  | 音频采集进度：82%（第51/62个数据块），剩余0.8秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.8秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.7秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.7秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.6秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.5秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.5秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.4秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.4秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.3秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.2秒
2026-01-09 09:42:32 | DEBUG    | audio_recorder  | 音频采集进度：98%（第61/62个数据块），剩余0.2秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.2秒
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 1 条）：正在录制：剩余0.1秒
2026-01-09 09:42:32 | INFO     | audio_recorder  | 录制正常完成，开始保存音频文件至：../voice_dataset\pyd\train_1_1767922947.wav
2026-01-09 09:42:32 | SUCCESS  | audio_recorder  | 音频文件保存成功：../voice_dataset\pyd\train_1_1767922947.wav（文件大小：126976 字节）
2026-01-09 09:42:32 | DEBUG    | audio_recorder  | 开始释放PyAudio音频资源（停止流+关闭流+终止实例）
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」刷新训练音频列表，当前已录制 1 个训练文件
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」当前训练采集进度：第 2 条 / 共 3 条
2026-01-09 09:42:32 | INFO     | train_data_window | 用户「pyd」将训练文本从第 1 条切换为第 2 条
2026-01-09 09:42:32 | WARNING  | train_data_window | 用户「pyd」训练音频录制被取消（第 2 条），未生成有效文件
2026-01-09 09:42:32 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：录制完成：已保存文件
2026-01-09 09:42:32 | DEBUG    | audio_recorder  | 音频流已停止并关闭
2026-01-09 09:42:32 | DEBUG    | audio_recorder  | PyAudio实例已终止
2026-01-09 09:42:32 | DEBUG    | audio_recorder  | 音频录制线程资源释放完成，录制状态重置为False
2026-01-09 09:42:34 | INFO     | train_data_window | 用户「pyd」开始录制训练音频（第 2 条），保存路径：../voice_dataset\pyd\train_2_1767922954.wav，录制时长：4 秒
2026-01-09 09:42:34 | INFO     | audio_recorder  | 音频录制线程初始化完成
  保存路径：../voice_dataset\pyd\train_2_1767922954.wav
  录制时长：4 秒
  采样率：16000 Hz
  声道数：1
  采样格式：8（paInt16对应16位深度）
2026-01-09 09:42:34 | INFO     | audio_recorder  | 开始初始化PyAudio实例并创建音频输入流
2026-01-09 09:42:34 | DEBUG    | audio_recorder  | PyAudio实例初始化成功，音频流已打开（数据块大小：1024）
2026-01-09 09:42:34 | INFO     | audio_recorder  | 开始音频采集，总数据块数：62，预计录制4秒
2026-01-09 09:42:35 | DEBUG    | audio_recorder  | 音频采集进度：1%（第1/62个数据块），剩余4.0秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余4.0秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.9秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.9秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.8秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.7秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.7秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.6秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.6秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.5秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.4秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.4秒
2026-01-09 09:42:35 | DEBUG    | audio_recorder  | 音频采集进度：17%（第11/62个数据块），剩余3.4秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.3秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.2秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.2秒
2026-01-09 09:42:35 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.1秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.0秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余3.0秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.9秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.8秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.8秒
2026-01-09 09:42:36 | DEBUG    | audio_recorder  | 音频采集进度：33%（第21/62个数据块），剩余2.7秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.7秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.7秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.6秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.5秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.5秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.4秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.3秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.3秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.2秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.1秒
2026-01-09 09:42:36 | DEBUG    | audio_recorder  | 音频采集进度：50%（第31/62个数据块），剩余2.1秒
2026-01-09 09:42:36 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.1秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.0秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余2.0秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.9秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.8秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.8秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.7秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.6秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.6秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.5秒
2026-01-09 09:42:37 | DEBUG    | audio_recorder  | 音频采集进度：66%（第41/62个数据块），剩余1.4秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.4秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.4秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.3秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.2秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.2秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.1秒
2026-01-09 09:42:37 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.1秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余1.0秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.9秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.9秒
2026-01-09 09:42:38 | DEBUG    | audio_recorder  | 音频采集进度：82%（第51/62个数据块），剩余0.8秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.8秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.7秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.7秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.6秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.5秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.5秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.4秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.4秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.3秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.2秒
2026-01-09 09:42:38 | DEBUG    | audio_recorder  | 音频采集进度：98%（第61/62个数据块），剩余0.2秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.2秒
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 2 条）：正在录制：剩余0.1秒
2026-01-09 09:42:38 | INFO     | audio_recorder  | 录制正常完成，开始保存音频文件至：../voice_dataset\pyd\train_2_1767922954.wav
2026-01-09 09:42:38 | SUCCESS  | audio_recorder  | 音频文件保存成功：../voice_dataset\pyd\train_2_1767922954.wav（文件大小：126976 字节）
2026-01-09 09:42:38 | DEBUG    | audio_recorder  | 开始释放PyAudio音频资源（停止流+关闭流+终止实例）
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」刷新训练音频列表，当前已录制 2 个训练文件
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」当前训练采集进度：第 3 条 / 共 3 条
2026-01-09 09:42:38 | INFO     | train_data_window | 用户「pyd」将训练文本从第 2 条切换为第 3 条
2026-01-09 09:42:38 | WARNING  | train_data_window | 用户「pyd」训练音频录制被取消（第 3 条），未生成有效文件
2026-01-09 09:42:38 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：录制完成：已保存文件
2026-01-09 09:42:39 | DEBUG    | audio_recorder  | 音频流已停止并关闭
2026-01-09 09:42:39 | DEBUG    | audio_recorder  | PyAudio实例已终止
2026-01-09 09:42:39 | DEBUG    | audio_recorder  | 音频录制线程资源释放完成，录制状态重置为False
2026-01-09 09:42:40 | INFO     | train_data_window | 用户「pyd」开始录制训练音频（第 3 条），保存路径：../voice_dataset\pyd\train_3_1767922960.wav，录制时长：4 秒
2026-01-09 09:42:40 | INFO     | audio_recorder  | 音频录制线程初始化完成
  保存路径：../voice_dataset\pyd\train_3_1767922960.wav
  录制时长：4 秒
  采样率：16000 Hz
  声道数：1
  采样格式：8（paInt16对应16位深度）
2026-01-09 09:42:40 | INFO     | audio_recorder  | 开始初始化PyAudio实例并创建音频输入流
2026-01-09 09:42:40 | DEBUG    | audio_recorder  | PyAudio实例初始化成功，音频流已打开（数据块大小：1024）
2026-01-09 09:42:40 | INFO     | audio_recorder  | 开始音频采集，总数据块数：62，预计录制4秒
2026-01-09 09:42:40 | DEBUG    | audio_recorder  | 音频采集进度：1%（第1/62个数据块），剩余4.0秒
2026-01-09 09:42:40 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余4.0秒
2026-01-09 09:42:40 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.9秒
2026-01-09 09:42:41 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.9秒
2026-01-09 09:42:41 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.8秒
2026-01-09 09:42:41 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.7秒
2026-01-09 09:42:41 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.7秒
2026-01-09 09:42:41 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.6秒
2026-01-09 09:42:41 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.6秒
2026-01-09 09:42:41 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.5秒
2026-01-09 09:42:41 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.4秒
2026-01-09 09:42:41 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.4秒
2026-01-09 09:42:41 | DEBUG    | audio_recorder  | 音频采集进度：17%（第11/62个数据块），剩余3.4秒
2026-01-09 09:42:41 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.3秒
2026-01-09 09:42:41 | DEBUG    | train_data_window | 用户「pyd」训练音频录制状态（第 3 条）：正在录制：剩余3.2秒
